supermarket,category,name,description,price,reference_price,reference_unit,insert_date
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_dulces_y_golosinas,Ositos de goma Carrefour 200 g.,,0.9,4.5,kg,2021-01-11 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_labios,Barra de labios Color Sensational nº 540 Maybelline 1 ud.,1 Ud.,6.3,6.3,ud,2020-10-09 12:00:00
433463D95980C252B92C204E3655BB81,mascotas_perros_pienso_para_perros,Tarrina de Paté y gelatina para perro Recetas de la Huerta Selección Cesar 150 g.,150 Gr.,1.15,7.67,kg,2020-11-11 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_accesorios_manualidades,Bolsa Bolas Porexpan 65 mm Apli - Blanco,1 Ud,1.08,0.54,ud,2020-11-13 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_energeticas,Red Bull sabor coco y arándanos bebida energética 25 cl. ,25 Cl.,1.22,4.88,l,2020-11-01 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cuidado_y_proteccion_corporal_body_milk_hidratacion_bajo_la_ducha,Aceite corporal aloe vera Carrefour 400 ml.,,1.65,0.41,100ml,2021-01-16 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_vinos_tintos_castillala_mancha,LOS MOLINOS vino tinto crianza DO Valdepeñas botella 75 cl,,2.69,3.59,€/l.,2020-10-23 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_verdura,Espinacas a la crema Hacendado ultracongeladas,Paquete,1.74,3.87,kg,2020-11-23 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_vinos_blancos_galicia,VIÑA COSTEIRA vino blanco DO Ribeiro botella 75 cl,,5.75,7.67,€/l.,2020-11-09 00:00:00
433463D95980C252B92C204E3655BB81,mascotas_pajaros_pienso_para_pajaros,Menú Provita para Loros 750 gr Vita,750 Gr,4.95,6.6,ud,2020-12-15 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_higiene_bucal,Recambios cepillo dental eléctrico Sp.Berner,Paquete,3.95,1.98,ud,2021-01-26 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_aguas_y_zumos_agua_hasta_075_litros,Agua mineral Carrefour natural tapón deportivo 75 cl.,,0.44,0.59,l,2020-12-17 10:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_bebe_accesorios_bano,Spray Nasal Rhinomer Baby Fuerza Extra Suave 115 ml,115 Ml.,9.05,7.87,100 ml,2020-10-04 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_gel_de_bano_gel_de_bano,DON ALGODON gel crema de ducha bote 750 ml,,4.29,5.72,€/l.,2020-11-04 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,mascotas_gato,Croquetas gato crujientes Brekkies delicias,Paquete,2.0,2.5,kg,2020-11-23 00:00:00
433463D95980C252B92C204E3655BB81,bebe_alimentacion_infantil_tarritos_y_platos_preparados,Tarrito de frutas variadas desde 4 meses sin azúcar añadido Hero Baby natur pack de 6 unidades de 235 g.,Pack 6x235 G.,5.75,4.08,kg,2020-11-14 19:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_bano_e_higiene_corporal_colonias,Agua de colonia original Heno De Pravia 780 ml.,,2.45,0.38,100ml,2020-12-26 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_la_cocina_de_carrefour_platos_de_carne_y_pescado,Caracoles cabrillas en salsa 380 g,380 G,2.95,7.76,kg,2020-11-16 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_tinto,Federico Paternina Tinto Crianza 2017,,6.2,6.2,ud,2020-12-22 00:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_bano_e_higiene_corporal_desodorantes,Desodorante stick para hombre Slugger Old Spice 50 ml.,50 Ml.,3.7,7.4,100 ml,2020-10-24 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,aceite_especias_y_salsas_mayonesa_ketchup_y_mostaza,Salsa ligera Ligeresa,Tarro,1.0,4.44,L,2020-11-20 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_rostro,Maquillaje Super stay 24h nº 34 Soft bronze Maybelline 30 ml.,30 Ml.,12.55,12.55,ud,2020-10-19 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,postres_y_yogures_yogures_naturales_y_sabores,Yogur natural edulcorado Densia 0% materia grasa,Pack-4,1.69,3.52,kg,2021-01-07 12:00:00
433463D95980C252B92C204E3655BB81,mascotas_perros_pienso_para_perros,Pienso de pollo y cereales para perros adultos Brekkies 15 Kg.,15 Kg.,22.95,1.53,kg,2020-11-16 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_rostro,Mascarilla facial detox Diadermine 50 ml.,,4.75,9.5,100ml,2021-01-02 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cosmetica_quitaesmalte_y_accesorios,CUTEX quitaesmalte extrahidratante bote 100 ml,,2.85,28.5,€/l.,2021-01-26 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_harinas_harinas,DIA harina de fuerza paquete 1 Kg,,0.69,0.69,€/Kg.,2020-09-23 16:06:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_zumos_y_nectares_nectar,DIA néctar light melocotón envase 2 lt,,1.09,0.55,€/l.,2020-12-27 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cacaos_y_cereales_solubles,Cacao soluble instantáneo Carrefour 2 kg.,2 Kg.,5.77,2.88,kg,2020-09-29 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_productos_para_toda_la_casa_limpiacristales_y_multiusos,Limpiador multiusos desinfectante pistola Sanicentro 750 ml.,,2.1,2.8,l,2020-12-19 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_colas,Coca Cola pack 6 latas 20 cl.,,3.3,2.75,l,2021-01-03 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_infusiones_y_tes,Té verde con jengibre y naranja en bolsitas Pompadour 20 ud.,,2.1,60.0,kg,2021-01-25 00:00:00
433463D95980C252B92C204E3655BB81,bebe_perfumeria_e_higiene_bio_en_perfumeria_e_higiene,Crema protección Baby&Kinder ecológica Lavera 75 cl.,75 Cl.,8.75,11.67,100 ml,2020-10-13 12:00:00
433463D95980C252B92C204E3655BB81,bebe_alimentacion_infantil_postres_zumos_petit_y_yogures_infantiles,Preparado de plátano y fresa sin azúcar añadido Hero Mi fruta pack de 4 bolsitas de 100 g.,,3.9,9.75,kg,2020-12-25 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_ambientadores_antihumedad,HUMYDRY ambientador antihumedad 2 en 1 aroma lavanda recambio 3 uds,,3.99,1.33,€/ud.,2020-10-06 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,huevos_leche_y_mantequilla_leche_y_bebidas_vegetales,Batido de chocolate 90% leche Hacendado,Botella,1.0,1.0,L,2021-01-20 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_pescado_en_bandeja,Bacalao al punto de sal,Bandeja,5.73,11.45,kg,2020-11-10 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas Amor Bagley 112 g.,112 G.,0.89,7.95,kg,2020-11-03 00:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_boca_y_sonrisa_dentifricos,Dentífrico Triple Protección Duplo Binaca pack de 2 unidades de 75 ml.,Pack 2x75 Ml.,2.1,1.4,100 ml,2020-10-11 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_energeticas,Bebida energética Monster Ultra zero calorías pack de 4 latas de 50 cl.,,3.9,1.95,l,2020-12-23 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_cacao_cremas_de_cacao,NOCILLA crema de cacao original vaso 180 gr,,2.05,11.39,€/Kg.,2020-12-06 01:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_salsas_y_tomate_frito,Salsa pesto rosso de tomates secos ecológicos Carlota Organic sin gluten 140 g.,140 G.,4.0,28.57,kg,2020-11-30 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_pescado_fresco,Tiras de potón descongeladas,Granel,589.05,5.95,kg,2020-11-25 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_gel_y_jabon_de_manos,Gel de baño dermo aloe vera Deliplus piel normal y cabello,Botella,1.35,0.18,100 ml,2020-10-19 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_pescado_y_marisco,Mejillones fritos en escabeche Javimar sin gluten 156 g.,156 G.,6.95,44.55,kg,2020-10-19 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_yogur_natural_y_sabores,Yogur desnatado con trozos de muesli y frutos secos Nestlé - Sveltesse pack de 4 unidades de 125 g.,Pack 4x125 G.,1.91,3.82,kg,2020-12-04 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_alcoholes_y_licores_licor_sin_alcohol,CAPTAIN MORGAN ron botella 70 cl,,11.95,17.07,€/l.,2020-09-19 16:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cuidado_y_proteccion_corporal_piel,Crema de manos protectora Eudermin 75 ml.,75 Ml.,2.05,2.73,100 ml,2020-10-06 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_higiene_bucal_cuidado_y_fijacion_protesis_dentales,Crema adhesiva premium Kukident 57 g.,,10.3,18.07,100g,2020-12-31 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_gel_y_jabon_de_manos,Jabón de manos neutralizante de olores Deliplus líquido,Bote,1.7,0.34,100 ml,2020-09-19 04:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_mermeladas_membrillos_y_compotas,Mermelada de fresa categoría extra Carrefour 410 g.,,0.99,2.41,kg,2021-01-26 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_higiene_bucal_cuidado_y_fijacion_protesis_dentales,Tabletas limpiadoras para prótesis dentales con oxígeno bio-activo Corega 108 ud.,,17.95,0.17,ud,2021-01-12 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,Zanahorias baby enteras Carrefour 215 g.,215 G.,1.12,5.21,kg,2020-12-09 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_especias_y_sazonadores,Estuche 3 Botánicos Gin & Tonic London Dry 45 g.,45 G.,4.15,92.22,kg,2020-11-04 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_aguas_y_zumos_agua_de_075_a_2_litros,"Agua mineral Aquabona 1,5 l.",,0.43,0.29,l,2020-12-30 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_colas,Refresco de cola Pepsi light pack de 2 botellas de 2 l.,Pack 2x2 L.,2.5,0.62,l,2020-11-26 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_pescado_y_marisco,Anchoas en aceite de oliva Carrefour 95 g.,95 G.,2.1,38.18,kg,2020-11-24 19:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_bebe_leche_infantil,Leche infantil desde 12 meses Enfamil 3 Premium 800 gr,800 G.,17.5,21.88,kg,2020-12-13 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_boca_y_sonrisa_dentifricos,Dentífrico extra fresco Encias & Esmalte Repair Oral-B 75 ml.,75 Ml.,3.65,4.87,100 ml,2020-11-19 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_cuidado_de_la_ropa_tendido_y_planchado,Cesto Extensible Plástico M-HOME - Azul,1 Ud.,3.99,,,2020-07-17 16:15:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_natillas_cremas_y_copas,"Crema bombón 0,7% materia grasa Clesa pack de 4 unidades de 125 g.",Pack 4x125 G.,1.19,2.38,kg,2020-10-09 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_azucar_y_edulcorantes_azucar,AZUCARERA azúcar moreno integral en terrones caja 500 gr,,1.45,2.9,€/Kg.,2020-09-26 12:04:00
885EA3C1F14BDAE3193991E63BF5CFA4,charcuteria_y_quesos_chopped_y_mortadela,Mortadela Hacendado lonchas,Paquete,0.9,3.6,kg,2020-08-21 04:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_accesorios_manualidades,Bolsa Bolas Porexpan 45 mm Apli - Blanco,1 Ud,1.0,,,2020-07-16 16:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,carne_vacuno,Churrasco de vacuno añojo,Bandeja,3.45,6.9,kg,2021-01-15 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_bio_en_panaderia_bolleria_y_pasteleria,Pan de centeno integral con semillas de girasol ecológico Gerblé Bio 500 g.,500 G.,3.05,6.04,kg,2020-10-15 14:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas de mantequilla con chocolate con leche Carrefour 250 g.,250 G.,1.67,6.68,kg,2020-10-30 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,mascotas_resto_animales_alimento_pajaros,AS alimento para canarios bolsa 500 gr,,0.78,1.56,€/Kg.,2020-07-30 04:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_ojos,Paleta de sombras de ojos bassic mates Re Loaded Revolution 1 ud.,,5.25,5.25,ud,2021-01-10 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_pastas_macarrones_y_pasta_corta,GALLO margaritas con tomate y espinacas paquete 450 gr,,1.39,3.09,€/Kg.,2020-10-10 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_tinto,Vino D.O. Rioja tinto reserva Marqués de Vargas 75 cl.,75 Cl.,20.45,20.45,ud,2020-10-17 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,limpieza_y_hogar_utensilios_de_limpieza_y_calzado,Esponja de calzado Yak,,1.2,1.2,ud,2020-10-06 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_caldos_sopas_y_pure,Caldo de pollo Carrefour sin gluten 1 l.,1 L.,0.82,0.82,l,2020-10-27 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_tablas_de_quesos,Queso gouda ya cortado Millan Vicente 250 g,250 G,3.0,12.0,kg,2020-12-09 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,arroz_legumbres_y_pasta_pasta_y_fideos,Pasta estrellas Hacendado,Paquete,0.69,1.38,kg,2021-01-04 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_galletas_saladas,Crackers con quinoa y chía Gullón 250 g.,250 G.,1.59,6.36,kg,2020-11-14 19:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas de avena con pepitas de chocolate ecológicas Digestive Gullón 270 g.,270 G.,2.55,9.44,kg,2020-11-29 01:00:00
433463D95980C252B92C204E3655BB81,bebidas_sidra_achampanada,Sidra El Gaitero achampanada extra botella 75 cl.,,2.5,3.33,l,2021-01-25 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_verdura,Espinaca en porciones Hacendado ultracongelada,Paquete,0.75,1.67,kg,2020-10-23 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,limpieza_y_hogar_utensilios_de_limpieza_y_calzado,Escoba pequeña Bosque Verde,,1.7,1.7,ud,2020-08-07 16:00:00
433463D95980C252B92C204E3655BB81,mascotas_gatos_premios_y_snacks,Stick para Gato Vitakraft Mini Pollo con Hierba Gatera 18 gr,18 Gr,1.02,56.67,kg,2020-11-13 00:00:00
433463D95980C252B92C204E3655BB81,mascotas_gatos_premios_y_snacks,Catisfactions Premios para Gatos Sabor Mixto de Queso y Salmón 60gr,60 Gr,1.49,24.83,kg,2020-10-23 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pasteleria_y_reposteria,Roscón de reyes pequeño de nata Carrefour 450 g,,5.99,5.99,ud,2020-12-17 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_bebe_hidratantes_y_aceites_corporales,LECH.CORP.BAB.SEBAMED 750ML,,16.3,2.17,100ml,2021-01-07 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_bolleria_pastelitos_y_donuts,DONUTS bombón estuche 4 uds 200 gr,,1.99,9.95,€/Kg.,2020-09-27 00:05:00
885EA3C1F14BDAE3193991E63BF5CFA4,limpieza_y_hogar_insecticida_y_ambientador,Ambientador coche Bosque Verde lima,Paquete,1.85,23.13,100 ml,2020-08-31 16:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_arroz_y_cous_cous,Cuscús Trevijano 300 g.,300 G.,2.95,9.83,kg,2020-10-22 15:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_chorizo_lomo_y_otros,Chorizo picante extra sarta Carrefour sin gluten 280 g.,280 G.,2.1,7.5,kg,2020-11-19 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_menaje_jarras_y_filtros_de_agua,Filtros de agua con Microparticulas BWT 4 ud - Blanco,,19.9,6.63,ud,2021-01-06 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_pizzas,Pizza de salami Ristorante Dr. Oetker sin gluten 315 g. ,315 G.,3.46,10.98,kg,2020-10-26 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_te,Refresco de té verde sabor melocotón Lipton botella 1 l.,1 L.,1.08,1.08,l,2020-10-26 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,Tostadas mini  extrafinas Bimbo 100 g.,,1.46,14.6,kg,2020-12-30 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_productos_para_toda_la_casa_limpiacristales_y_multiusos,BORRADOR MAGICO D.LIMPIO 2 UND,,3.05,1.52,ud,2020-12-18 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,lacteos_y_huevos_leche_sin_lactosa,PASCUAL leche entera sin lactosa envase 1 lt,,1.09,1.09,€/l.,2021-01-14 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_dulces_y_golosinas,Cápsulas de regaliz Haribo 80 g.,80 G.,1.23,15.38,kg,2020-11-10 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_estuches_de_vino,Estuche 2 Bot. Protos Tinto Crianza 2016,,31.99,31.99,ud,2020-12-26 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cuidado_y_proteccion_corporal_productos_para_viaje,Neceser Ponette 1 ud.,1 Ud.,1.61,1.61,ud,2020-11-06 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_menaje_ordenacion,"Caja Botiquín con Tapa y Bandeja TABERSEO 11,5x25x26,5 cm",1 Ud.,5.99,5.99,ud,2020-11-04 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_mermeladas_membrillos_y_compotas,Mermelada de fresa categoría extra ecológica Helios 350 g.,350 G.,2.2,6.29,kg,2020-12-12 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_bebe_leche_infantil,Leche infantil de crecimiento desde 1 año en polvo Blemil Plus Optimun 3 lata 800 g.,,20.35,25.44,kg,2020-12-20 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_y_quesos_al_corte_quesos_nacionales,Queso de cabra semicurado graso Peñagorda al corte 200 g aprox,200 G 200.0 G. Aprox,3.7,18.5,kg,2020-10-07 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,carne_aves_y_pollo,Muslos de pollo rural deshuesados con piel,Bandeja,4.17,6.95,kg,2020-10-16 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,mascotas_gato,Bocaditos en salsa gato adulto Delikuit,Caja,2.9,2.42,kg,2021-01-18 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_bolleria_productos_regionales_y_de_campana,INES ROSALES tortas de anís con aceite de oliva paquete 180 gr,,1.55,8.61,€/Kg.,2020-12-28 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_sin_alcohol,"Cerveza San Miguel 0,0 sin alcohol pack de 6 botellas de 25 cl.",,2.52,1.68,l,2021-01-27 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_botiquin_antimosquitos,Repelente de mosquitos en spray Mercurochrome 50 ml.,50 Ml.,8.5,8.5,100 ml,2020-12-13 01:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_fundidos,Queso en porciones rico en calcio Président 250 g.,250 G.,2.0,8.0,kg,2020-11-27 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_bano_e_higiene_corporal_desodorantes,Desodorante en spray Dark Temptantion Dry Axe 150 ml.,150 Ml.,3.6,2.4,100 ml,2020-11-23 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_chocolates_turrones_y_bombones,Turrón de almendras caramelizadas Casa Eceiza 250 gr.,250 G.,6.95,27.8,kg,2020-11-18 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,charcuteria_y_quesos_pates_foie_y_untables_pates,DIA paté hígado de cerdo lata 3 x 78 gr,,1.35,5.77,€/Kg.,2020-10-31 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_carniceria_preparados_y_arreglos_de_carne,Rabos salados Carrefour 350 g aprox,Bandeja De  350.0 G. Aprox,2.38,6.81,kg,2020-10-19 05:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cereales_y_galletas_cereales,Barritas de sésamo Schock's,Caja,0.85,11.33,kg,2020-11-25 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas 0% azúcares añadidos Chiquilín 525 g.,525 G.,2.9,5.52,kg,2020-11-05 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_colonias_masculinas,DICORA colonia london spray 100 ml,,9.99,99.9,€/l.,2020-10-31 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_vinos_blancos_cataluna,SOLEILL DE FLIX vino tinto DO Penedes botella 75 cl,,2.29,3.05,€/l.,2020-08-09 04:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_ojos,Tinte de cejas Tatto Brown nº 2 Maybelline 1 ud.,1 Ud.,9.95,9.95,ud,2020-10-17 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_colesterol_oseo_y_tension,Yogur líquido natural sin azúcar añadido Danone Danacol pack de 6 unidades de 100 g.,Pack 6x100 G.,3.7,6.17,kg,2020-10-09 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_azules_y_roquefort,Queso azul cabrales D.O.P. Peñasanta 200 g aprox,,2.84,18.95,kg,2020-12-27 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_aceites_y_vinagres,Aceite de girasol Carrefour garrafa 5 l.,5 L.,7.15,1.43,l,2020-11-20 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_verdura,Espinacas en porciones Hacendado ultracongelada,Paquete,1.19,1.19,kg,2020-12-25 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_nutricion_y_dietetica_complementos_vitaminicos,Complemento alimenticio con jalea real Defensas Apisérum sin gluten y sin lactosa 18 ud.,18 Ud.,20.3,11.28,100 ml,2020-11-22 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas de cacao rellenas de crema Twins sin azúcar añadido Diet Nature Gullón 210 g.,210 G.,1.91,9.1,kg,2020-11-01 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_cafe_capsulas,DIA café descafeinado 16 cápsulas caja 112 gr,,4.09,0.26,€/ud.,2020-08-30 16:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cacao_cafe_e_infusiones_cafe_capsula_y_monodosis,Café en cápsula Colombia L'Or Espresso,,3.4,65.38,kg,2020-08-29 04:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_palomitas,Aperitivo de maíz horneado Aspitos pack de 6 unidades de 36 g.,Pack 6x36 G.,1.06,,,2020-07-16 16:00:00
433463D95980C252B92C204E3655BB81,bebe_alimentacion_infantil_agua_embotellada,Agua mineral Aquarel natural 33 cl.,33 Cl.,0.36,1.09,l,2020-11-06 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,Pan rallado de ajo y perejil Carrefour 500 g.,,0.78,1.56,kg,2021-01-23 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,palillos_y_pajitas,LOS RIVERA carbón vegetal bolsa 3 Kg,,2.89,2.89,€/ud.,2020-08-07 16:00:00
433463D95980C252B92C204E3655BB81,el_mercado_verduras_y_hortalizas_infusiones_mieles_y_hierbas_aromaticas,Miel artesana de eucaliptus monofloral Primo Mendoza 500 g,,5.5,11.0,kg,2020-12-21 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_rubia,Cerveza Mahou 5 Estrellas especial pack de 12 latas de 33 cl.,,6.72,1.7,l,2020-12-30 00:00:00
